(8098, 'motive', ['1', '2', '4'])
(3952, 'drudgery', ['1', '2', '4'])
(6710, 'interim', ['7', '2', '4'])
(7932, 'miserable', ['5', '2', '5'])
(11236, 'sheer', ['11', '3', '5'])
(9390, 'polemic', ['10', '3', '5'])
(1254, 'biography', ['11', '2', '5'])
(1254, 'biography', ['3', '2', '5'])
(6602, 'inscription', ['1', '2', '4'])
(3596, 'disastrous', ['1', '3', '5'])
(3735, 'disruption', ['6', '0', '3'])
(9206, 'physique', ['6', '0', '4'])
(9164, 'pew', ['3', '4', '5'])
(541, 'announcement', ['12', '2', '4'])
(5521, 'grandfather', ['6', '0', '3'])
(13731, 'warden', ['1', '2', '5'])
(13731, 'warden', ['5', '2', '5'])
(2785, 'correspond', ['11', '2', '6'])
(2785, 'correspond', ['4', '2', '6'])
(2822, 'count', ['9', '2', '4'])
(2554, 'congenital', ['8', '2', '5'])
(5455, 'gnat', ['1', '4', '6'])
(12497, 'tempered', ['5', '3', '5'])
(11292, 'shout', ['9', '2', '4'])
(9854, 'prudence', ['3', '2', '5'])
(10042, 'radioactivity', ['12', '2', '7'])
(6923, 'joke', ['2', '2', '3'])
(5488, 'gore', ['10', '4', '5'])
(756, 'artistic', ['9', '2', '3'])
(404, 'allure', ['6', '0', '1'])
(8835, 'palliative', ['8', '6', '23'])
(8645, 'orc', ['1', '3', '4'])
(12637, 'threshold', ['11', '2', '3'])
(4775, 'feel', ['12', '2', '3'])
(1169, 'believing', ['2', '2', '8'])
(11076, 'seduction', ['10', '2', '5'])
(11076, 'seduction', ['8', '2', '5'])
(8252, 'navigator', ['2', '3', '4'])
(12011, 'strategy', ['11', '2', '4'])
(8431, 'numerous', ['6', '0', '5'])
(6351, 'incessant', ['12', '2', '4'])
(8677, 'ornamental', ['6', '0', '3'])
(2195, 'closed', ['1', '3', '5'])
(3906, 'dramatic', ['6', '0', '4'])
(13337, 'unruly', ['7', '2', '5'])
(10932, 'scales', ['11', '2', '3'])
(1343, 'blunder', ['6', '0', '5'])
(4206, 'empower', ['10', '2', '4'])
(4206, 'empower', ['2', '2', '4'])
(12238, 'supply', ['6', '0', '3'])
(10973, 'sciatica', ['10', '4', '5'])
(9861, 'pseudonym', ['11', '3', '5'])
(5929, 'highway', ['5', '3', '4'])
(2058, 'choke', ['1', '2', '5'])
(9120, 'perplexing', ['5', '2', '5'])
(12662, 'thwart', ['3', '2', '3'])
(13801, 'weeds', ['1', '2', '4'])
(13801, 'weeds', ['4', '2', '4'])
(600, 'aperture', ['11', '2', '4'])
(13572, 'veteran', ['6', '0', '3'])
(7211, 'legislator', ['3', '2', '4'])
(7463, 'lubrication', ['1', '2', '4'])
(9585, 'prepare', ['6', '0', '4'])
(12104, 'subplot', ['1', '2', '5'])
(8263, 'neck', ['6', '0', '5'])
(5580, 'grievous', ['1', '3', '4'])
(9327, 'pledge', ['9', '2', '5'])
(4605, 'expressive', ['6', '0', '3'])
(6715, 'intermediate', ['12', '3', '14'])
(6715, 'intermediate', ['7', '3', '14'])
(9766, 'prong', ['6', '0', '3'])
(831, 'asylum', ['3', '2', '5'])
(11462, 'sleeper', ['3', '2', '4'])
(7908, 'minnow', ['5', '2', '6'])
(5034, 'foolish', ['8', '2', '4'])
(8082, 'mortgage', ['5', '2', '5'])
(8082, 'mortgage', ['4', '2', '5'])
(12227, 'supervise', ['10', '2', '5'])
(3015, 'cultivate', ['4', '2', '5'])
(3015, 'cultivate', ['2', '2', '5'])
(8420, 'null', ['1', '2', '4'])
(8420, 'null', ['5', '2', '4'])
(6310, 'imprudent', ['6', '0', '4'])
(7206, 'legible', ['6', '0', '3'])
(13294, 'unnoticed', ['5', '2', '5'])
(11406, 'sizzle', ['10', '3', '4'])
(12157, 'suddenly', ['6', '0', '4'])
(13463, 'vamp', ['1', '2', '5'])
(4867, 'finery', ['6', '0', '3'])
(9399, 'politic', ['6', '0', '4'])
(5913, 'heyday', ['6', '0', '2'])
(10326, 'rehearsal', ['5', '2', '4'])
(10309, 'regress', ['6', '0', '5'])
(3771, 'distract', ['3', '2', '5'])
(8989, 'pauper', ['3', '2', '4'])
(2256, 'cog', ['5', '2', '5'])
(2256, 'cog', ['2', '2', '5'])
(9845, 'provocation', ['10', '2', '3'])
(10593, 'retrenchment', ['3', '2', '4'])
(11455, 'slave', ['1', '2', '5'])
(11455, 'slave', ['5', '2', '5'])
(7634, 'marked', ['10', '2', '5'])
(8258, 'nebulous', ['5', '2', '4'])
(1556, 'brunt', ['7', '2', '4'])
(307, 'aggregate', ['6', '0', '3'])
(2999, 'cube', ['6', '0', '3'])
(7557, 'malaria', ['6', '0', '4'])
(12676, 'tiff', ['1', '2', '5'])
(12676, 'tiff', ['10', '2', '5'])
(9282, 'plague', ['1', '3', '3'])
(1879, 'causeway', ['6', '0', '4'])
(8259, 'necessarily', ['8', '2', '4'])
(6269, 'implantation', ['10', '2', '5'])
(11748, 'spire', ['11', '3', '4'])
(3585, 'disappoint', ['5', '2', '4'])
(9974, 'quantitative', ['6', '0', '4'])
(9259, 'pipette', ['11', '2', '4'])
(9259, 'pipette', ['5', '2', '4'])
(9754, 'promise', ['2', '2', '5'])
(9754, 'promise', ['9', '2', '5'])
(4833, 'fiesta', ['6', '0', '2'])
(759, 'ascendancy', ['6', '0', '4'])
(12274, 'survey', ['6', '0', '5'])
(13441, 'utterly', ['6', '0', '4'])
(3732, 'disrepute', ['1', '3', '5'])
(13311, 'unpredictable', ['6', '0', '4'])
(6826, 'irrationality', ['5', '2', '5'])
(1859, 'catechism', ['11', '2', '4'])
(8834, 'pallet', ['6', '0', '3'])
(8244, 'nauseous', ['4', '3', '5'])
(7078, 'lament', ['1', '2', '5'])
(3319, 'denomination', ['4', '2', '4'])
(5498, 'governess', ['4', '2', '5'])
(3873, 'dose', ['11', '2', '5'])
(3873, 'dose', ['5', '2', '5'])
(1711, 'camel', ['3', '4', '4'])
(956, 'axiomatic', ['1', '3', '8'])
(5722, 'handwriting', ['3', '2', '4'])
(5124, 'fossil', ['5', '2', '5'])
(5124, 'fossil', ['3', '2', '5'])
(1743, 'cannon', ['1', '3', '4'])
(7593, 'mania', ['6', '0', '3'])
(4004, 'dwarf', ['3', '4', '16'])
(8034, 'monogram', ['1', '2', '5'])
(4246, 'endocarditis', ['6', '0', '3'])
(566, 'anterior', ['11', '3', '12'])
(11080, 'seek', ['6', '0', '4'])
(7906, 'ministry', ['11', '2', '9'])
(7906, 'ministry', ['2', '2', '9'])
(7906, 'ministry', ['9', '2', '9'])
(10180, 'recipient', ['12', '2', '4'])
(2726, 'conviction', ['6', '0', '5'])
(9965, 'quaint', ['11', '2', '2'])
(4985, 'flue', ['5', '2', '3'])
(4021, 'eagle', ['3', '2', '3'])
(5302, 'garden', ['4', '5', '5'])
(7855, 'middle', ['4', '2', '5'])
(3990, 'duplex', ['2', '2', '3'])
(12780, 'toss', ['4', '2', '5'])
(5417, 'glance', ['5', '2', '5'])
(8422, 'numb', ['6', '0', '5'])
(4515, 'executive', ['11', '2', '5'])
(4515, 'executive', ['5', '2', '5'])
(4663, 'faction', ['5', '2', '4'])
(11355, 'silly', ['8', '2', '4'])
(8700, 'outdo', ['4', '3', '4'])
(6836, 'irresistible', ['7', '3', '7'])
(1189, 'benign', ['6', '0', '3'])
(12477, 'tedium', ['5', '4', '5'])
(4088, 'effort', ['4', '4', '9'])
(8694, 'oust', ['10', '2', '5'])
(12228, 'supervision', ['6', '0', '5'])
(5537, 'grass', ['4', '2', '3'])
(11981, 'stopping', ['10', '4', '5'])
(2467, 'conceited', ['6', '0', '5'])
(4285, 'enliven', ['6', '0', '1'])
(4287, 'enormity', ['1', '2', '3'])
(5223, 'fugitive', ['6', '0', '4'])
(13523, 'venomous', ['6', '0', '4'])
(11304, 'shrill', ['12', '2', '5'])
(5090, 'fork', ['5', '4', '5'])
(13022, 'turbulent', ['9', '2', '5'])
(13944, 'woodlands', ['6', '0', '3'])
(11781, 'spore', ['4', '2', '3'])
(4662, 'fact', ['1', '3', '5'])
(9999, 'questionable', ['5', '3', '6'])
(11708, 'spectrophotometer', ['10', '2', '5'])
(10191, 'recline', ['6', '0', '4'])
(4136, 'elite', ['9', '3', '5'])
(7140, 'laurels', ['4', '4', '6'])
(5026, 'follower', ['6', '0', '3'])
(6077, 'humanitarian', ['4', '2', '4'])
(5311, 'garrison', ['3', '2', '4'])
(774, 'aspiration', ['11', '4', '15'])
(14005, 'written', ['11', '3', '5'])
(11975, 'stool', ['3', '3', '4'])
(1787, 'carcinoma', ['1', '4', '5'])
(8886, 'paraphernalia', ['1', '2', '5'])
(2328, 'comfort', ['8', '2', '5'])
(13281, 'unlucky', ['5', '3', '7'])
(3684, 'dislike', ['1', '4', '4'])
(11085, 'segregate', ['1', '2', '4'])
(13410, 'uproar', ['10', '3', '5'])
(1152, 'beggar', ['3', '2', '3'])
(11543, 'snack', ['3', '2', '5'])
(11543, 'snack', ['7', '2', '5'])
(7490, 'luscious', ['6', '0', '1'])
(8080, 'mortality', ['1', '4', '4'])
(10244, 'redress', ['11', '3', '6'])
(8389, 'notebook', ['3', '2', '4'])
(7165, 'leaflet', ['4', '4', '4'])
(8493, 'obstetrics', ['6', '0', '3'])
(7611, 'manor', ['6', '0', '3'])
(9166, 'phalanx', ['3', '2', '4'])
(11957, 'stinking', ['3', '3', '5'])
(5360, 'genesis', ['11', '2', '3'])
(3902, 'drainage', ['3', '2', '4'])
(9597, 'presence', ['6', '0', '3'])
(6361, 'incision', ['6', '0', '4'])
(9657, 'prince', ['9', '3', '5'])
(4084, 'efficacy', ['6', '0', '4'])
(7592, 'manhood', ['4', '2', '4'])
(11865, 'stare', ['6', '0', '3'])
(12124, 'substitute', ['5', '2', '5'])
(12124, 'substitute', ['12', '2', '5'])
(9088, 'perilous', ['5', '2', '5'])
(3142, 'daze', ['12', '2', '4'])
(1445, 'bouquet', ['8', '2', '3'])
(7863, 'midwifery', ['6', '0', '3'])
(7134, 'laughing', ['12', '3', '5'])
(13560, 'vertical', ['3', '2', '5'])
(3579, 'disagreement', ['1', '2', '5'])
(13681, 'voodoo', ['6', '0', '5'])
(4720, 'fare', ['6', '0', '3'])
(11628, 'somber', ['1', '4', '5'])
(1675, 'cad', ['10', '2', '4'])
(4720, 'fare', ['4', '4', '5'])
(13565, 'vesicular', ['5', '2', '5'])
(2083, 'churchyard', ['1', '2', '4'])
(3861, 'donkey', ['3', '2', '5'])
(3336, 'depend', ['3', '2', '3'])
(6479, 'infamous', ['1', '2', '3'])
(3015, 'cultivate', ['4', '2', '3'])
(7254, 'levy', ['5', '2', '5'])
(7254, 'levy', ['4', '2', '5'])
(6292, 'impracticable', ['7', '2', '3'])
(3293, 'delusion', ['5', '2', '4'])
(10538, 'respective', ['6', '0', '4'])
(7538, 'magnitude', ['4', '2', '5'])
(7538, 'magnitude', ['3', '2', '5'])
(4532, 'exhibition', ['5', '2', '5'])
(12511, 'tenant', ['3', '2', '4'])
(11096, 'seller', ['4', '2', '4'])
(6768, 'introductory', ['2', '2', '4'])
(9641, 'pride', ['10', '2', '4'])
(12587, 'theory', ['11', '2', '7'])
(4690, 'fallow', ['4', '2', '3'])
(12766, 'torch', ['7', '2', '4'])
(303, 'agglomeration', ['3', '2', '4'])
(13374, 'untoward', ['3', '2', '3'])
(5295, 'gap', ['6', '0', '3'])
(11204, 'shaky', ['12', '2', '3'])
(7178, 'learning', ['6', '0', '3'])
(1953, 'champagne', ['6', '0', '3'])
(10846, 'sail', ['2', '3', '3'])
(1399, 'booking', ['6', '0', '4'])
(6096, 'hunch', ['12', '2', '5'])
(13697, 'vulture', ['1', '5', '5'])
(1667, 'cabal', ['5', '3', '5'])
(1667, 'cabal', ['5', '3', '5'])
(9276, 'placard', ['11', '2', '4'])
(8352, 'nodule', ['6', '0', '4'])
(4629, 'extradition', ['5', '2', '5'])
(6278, 'imply', ['12', '2', '5'])
(6278, 'imply', ['7', '2', '5'])
(10191, 'recline', ['2', '2', '4'])
(11554, 'snatch', ['1', '2', '5'])
(10038, 'radiation', ['10', '2', '3'])
(5775, 'hatchet', ['5', '3', '5'])
(10980, 'scion', ['6', '0', '3'])
(8187, 'mutter', ['5', '2', '4'])
(8187, 'mutter', ['12', '2', '4'])
(762, 'ascertain', ['11', '2', '8'])
(762, 'ascertain', ['5', '2', '8'])
(762, 'ascertain', ['9', '2', '8'])
(762, 'ascertain', ['9', '2', '8'])
(2245, 'codification', ['1', '2', '4'])
(8424, 'numbering', ['6', '0', '4'])
(5180, 'friend', ['6', '0', '3'])
(5627, 'gruff', ['6', '0', '3'])
(8853, 'pant', ['5', '2', '6'])
(8853, 'pant', ['10', '2', '6'])
(9700, 'procurement', ['6', '0', '3'])
(12767, 'torment', ['10', '4', '5'])
(5816, 'hearing', ['7', '2', '4'])
(2769, 'corona', ['2', '2', '3'])
(3720, 'dispose', ['3', '2', '4'])
(11513, 'small', ['6', '0', '4'])
(152, 'actual', ['11', '5', '15'])
(13448, 'vacuous', ['11', '2', '4'])
(10355, 'relation', ['5', '2', '5'])
(6394, 'incorrect', ['10', '2', '4'])
(11948, 'stillborn', ['1', '3', '5'])
(193, 'adjunct', ['5', '3', '6'])
(2437, 'composer', ['6', '0', '3'])
(11278, 'shore', ['5', '2', '4'])
(7417, 'longitudinally', ['2', '2', '5'])
(7089, 'landlord', ['5', '2', '5'])
(7368, 'loaf', ['6', '0', '3'])
(7309, 'limp', ['3', '4', '5'])
(3029, 'curative', ['4', '2', '3'])
(170, 'additive', ['4', '3', '9'])
(6282, 'important', ['10', '2', '5'])
(13724, 'wandering', ['5', '2', '4'])
(4841, 'filament', ['5', '2', '5'])
(8264, 'necklace', ['12', '2', '4'])
(5157, 'fray', ['12', '2', '4'])
(5538, 'grasshopper', ['4', '4', '4'])
(6178, 'ignorant', ['5', '2', '5'])
(6178, 'ignorant', ['3', '2', '5'])
(4653, 'fabrication', ['6', '0', '5'])
(9141, 'persuasive', ['6', '0', '3'])
(12322, 'sweets', ['6', '0', '3'])
(12625, 'thoughtful', ['11', '2', '5'])
(11474, 'slick', ['6', '0', '4'])
(7007, 'kimono', ['10', '2', '4'])
(7150, 'lawsuit', ['1', '3', '4'])
(10886, 'sanitary', ['11', '2', '4'])
(10886, 'sanitary', ['4', '2', '4'])
(7020, 'kiss', ['10', '2', '2'])
(12765, 'tor', ['6', '0', '3'])
(13738, 'warming', ['10', '2', '3'])
(2058, 'choke', ['2', '4', '16'])
(9423, 'pool', ['2', '4', '5'])
(9273, 'pity', ['6', '0', '4'])
(4848, 'fillet', ['3', '2', '5'])
(3523, 'diffuse', ['5', '2', '4'])
(12875, 'transplantation', ['12', '2', '6'])
(9636, 'prey', ['6', '0', '3'])
(11133, 'separately', ['1', '2', '5'])
(6114, 'husbandry', ['3', '2', '4'])
(8727, 'outstanding', ['6', '0', '3'])
(2332, 'coming', ['12', '2', '4'])
(12698, 'tine', ['5', '2', '4'])
(12698, 'tine', ['5', '2', '4'])
(3253, 'deformity', ['1', '2', '5'])
(3253, 'deformity', ['3', '2', '5'])
(7186, 'ledge', ['3', '5', '9'])
(3264, 'degrading', ['2', '3', '5'])
(7163, 'leads', ['6', '0', '3'])
(4468, 'exacerbate', ['2', '2', '5'])
(3790, 'dive', ['2', '3', '5'])
(5781, 'haul', ['3', '3', '5'])
(3789, 'divan', ['6', '0', '3'])
(4263, 'engaging', ['6', '0', '2'])
(4639, 'extrinsic', ['12', '2', '4'])
(1724, 'cancel', ['1', '2', '3'])
(5153, 'fraternity', ['2', '2', '3'])
(4358, 'equidistant', ['5', '2', '5'])
(4851, 'film', ['6', '0', '4'])
(12748, 'tongue', ['8', '2', '4'])
(10469, 'reproach', ['6', '0', '4'])
(871, 'attest', ['10', '3', '5'])
(7972, 'mixture', ['3', '4', '5'])
(7530, 'magnate', ['10', '2', '4'])
(4864, 'finch', ['3', '2', '4'])
(418, 'altar', ['11', '2', '4'])
(472, 'amplification', ['4', '3', '8'])
(12499, 'temple', ['6', '0', '3'])
(8917, 'parsley', ['4', '6', '6'])
(1817, 'cart', ['3', '2', '5'])
(4463, 'evil', ['1', '4', '4'])
(9797, 'proprietorship', ['4', '3', '4'])
(5683, 'habitat', ['6', '0', '3'])
(532, 'annex', ['5', '3', '7'])
(12849, 'transcription', ['6', '0', '4'])
(8806, 'pagan', ['4', '2', '5'])
(5686, 'habitually', ['3', '2', '5'])
(12006, 'strap', ['3', '5', '5'])
(12850, 'transfer', ['2', '3', '6'])
(6690, 'intentionally', ['12', '2', '5'])
(13413, 'upstairs', ['6', '0', '5'])
(8684, 'oscillate', ['11', '2', '5'])
(5353, 'generate', ['2', '2', '4'])
(12949, 'trio', ['6', '0', '3'])
(7538, 'magnitude', ['3', '2', '5'])
(7538, 'magnitude', ['9', '2', '5'])
(4600, 'expository', ['1', '2', '5'])
(10819, 'rust', ['10', '3', '5'])
(3608, 'discernment', ['5', '4', '11'])
(13597, 'vigilance', ['6', '0', '3'])
(5812, 'healthy', ['6', '0', '4'])
(4974, 'floral', ['6', '0', '3'])
(11281, 'shortage', ['5', '2', '5'])
(3641, 'discretion', ['4', '2', '4'])
(5317, 'gasoline', ['12', '2', '5'])
(6286, 'imposition', ['6', '0', '5'])
(4252, 'endurance', ['10', '2', '5'])
(2687, 'contrary', ['10', '3', '6'])
(5578, 'grievance', ['6', '0', '3'])
(8867, 'parable', ['6', '0', '3'])
(7236, 'lessee', ['4', '2', '5'])
(1601, 'bunch', ['8', '2', '4'])
(1354, 'boards', ['3', '2', '3'])
(10448, 'replenish', ['6', '0', '3'])
(10357, 'relative', ['6', '0', '4'])
(9693, 'procession', ['12', '2', '5'])
(9693, 'procession', ['9', '2', '5'])
(170, 'additive', ['10', '2', '9'])
(170, 'additive', ['8', '2', '9'])
(2942, 'critic', ['5', '2', '5'])
(5420, 'glass', ['6', '0', '4'])
(11508, 'slur', ['5', '3', '6'])
(829, 'astute', ['11', '2', '7'])
(829, 'astute', ['2', '2', '7'])
(13334, 'unrest', ['5', '2', '5'])
(13334, 'unrest', ['12', '2', '5'])
(6605, 'insecure', ['12', '4', '5'])
(11463, 'sleeping', ['2', '3', '5'])
(7964, 'misunderstand', ['5', '2', '5'])
(9061, 'pepper', ['1', '4', '6'])
(3035, 'curl', ['5', '2', '4'])
(780, 'assassin', ['1', '3', '7'])
(780, 'assassin', ['10', '3', '7'])
(6865, 'itinerant', ['4', '2', '5'])
(478, 'amuse', ['8', '3', '7'])
(8575, 'onerous', ['3', '2', '5'])
(5530, 'granular', ['11', '2', '5'])
(1529, 'brink', ['6', '0', '5'])
(10529, 'resort', ['6', '0', '3'])
(3384, 'describe', ['11', '3', '5'])
(11299, 'showy', ['6', '0', '3'])
(448, 'amen', ['2', '3', '11'])
(4039, 'easel', ['3', '4', '5'])
(1911, 'census', ['11', '2', '5'])
(1911, 'census', ['4', '2', '5'])
(6798, 'investigation', ['5', '4', '5'])
(6758, 'intoxication', ['4', '2', '3'])
(10689, 'ripen', ['6', '0', '3'])
(6837, 'irrespective', ['6', '0', '5'])
(6528, 'infrequent', ['3', '2', '5'])
(7544, 'mainland', ['4', '3', '5'])
(3622, 'disconnection', ['2', '2', '4'])
(4727, 'fascia', ['6', '0', '3'])
(2102, 'circulate', ['1', '2', '3'])
(12832, 'traitor', ['1', '2', '5'])
(12832, 'traitor', ['10', '2', '5'])
(8188, 'mutton', ['11', '2', '5'])
(8068, 'morgue', ['1', '2', '4'])
(10426, 'renter', ['5', '2', '5'])
(10426, 'renter', ['4', '2', '5'])
(4145, 'elongation', ['1', '2', '4'])
(9616, 'presumptive', ['12', '3', '4'])
(6894, 'jealousy', ['4', '2', '5'])
(11217, 'shareholder', ['6', '0', '5'])
(13337, 'unruly', ['1', '2', '4'])
(4589, 'explore', ['7', '2', '4'])
(3270, 'delegate', ['6', '0', '5'])
(5801, 'headlight', ['11', '2', '4'])
(7827, 'meteorology', ['6', '0', '4'])
(4327, 'envious', ['4', '3', '5'])
(9285, 'plaintiff', ['6', '0', '3'])
(7706, 'maxim', ['10', '2', '3'])
(4021, 'eagle', ['11', '2', '4'])
(10667, 'rifles', ['3', '4', '5'])
(13036, 'tutor', ['6', '0', '5'])
(5719, 'handkerchief', ['6', '0', '4'])
(13476, 'variance', ['12', '2', '5'])
(7507, 'lyric', ['6', '0', '5'])
(8337, 'nil', ['1', '4', '5'])
(13383, 'unveiling', ['9', '2', '4'])
(1792, 'cards', ['6', '0', '4'])
(223, 'adore', ['8', '3', '3'])
(1006, 'balk', ['5', '2', '4'])
(3159, 'death', ['1', '2', '4'])
(1486, 'bread', ['11', '2', '4'])
(1486, 'bread', ['3', '2', '4'])
(976, 'background', ['6', '0', '4'])
(1139, 'bedrock', ['5', '2', '3'])
(11157, 'servant', ['11', '4', '18'])
(11157, 'servant', ['3', '4', '18'])
(13386, 'unwary', ['6', '0', '3'])
(6518, 'influential', ['6', '0', '4'])
(13378, 'untrustworthy', ['12', '3', '7'])
(3153, 'dealer', ['6', '0', '3'])
(3202, 'decorum', ['6', '0', '3'])
(12987, 'truss', ['3', '3', '5'])
(4564, 'expeditious', ['6', '0', '3'])
(10525, 'resonance', ['6', '0', '3'])
(2422, 'complexion', ['11', '2', '3'])
(6745, 'intestine', ['10', '2', '5'])
(6745, 'intestine', ['8', '2', '5'])
(531, 'annals', ['1', '4', '12'])
(8422, 'numb', ['6', '0', '3'])
(3565, 'direction', ['7', '2', '5'])
(13016, 'tuning', ['12', '2', '4'])
(8313, 'neutralize', ['11', '3', '5'])
(4114, 'eldest', ['5', '3', '5'])
(8608, 'opponent', ['6', '0', '5'])
(3507, 'dictionary', ['11', '2', '3'])
(8123, 'mover', ['2', '2', '5'])
(8123, 'mover', ['3', '2', '5'])
(3631, 'discourage', ['5', '2', '5'])
(8882, 'paralyzed', ['1', '2', '3'])
(11317, 'shun', ['1', '2', '6'])
(6954, 'jump', ['2', '2', '4'])
(4261, 'engaged', ['11', '2', '3'])
(11100, 'semicolon', ['1', '2', '5'])
(11100, 'semicolon', ['5', '2', '5'])
(7302, 'limb', ['12', '2', '5'])
(7302, 'limb', ['8', '2', '5'])
(10822, 'rusty', ['3', '3', '5'])
(12004, 'stranger', ['1', '2', '3'])
(6474, 'inexperience', ['3', '2', '5'])
(10661, 'ridge', ['5', '2', '5'])
(6299, 'imprisonment', ['1', '3', '3'])
(12368, 'synoptic', ['5', '2', '4'])
(1694, 'calf', ['3', '2', '4'])
(6934, 'jovial', ['11', '2', '4'])
(11594, 'sod', ['3', '2', '4'])
(12558, 'testify', ['6', '0', '4'])
(5733, 'happen', ['11', '2', '5'])
(407, 'alluvial', ['3', '5', '7'])
(9356, 'plumper', ['5', '2', '5'])
(6852, 'isolated', ['5', '2', '3'])
(4084, 'efficacy', ['6', '0', '3'])
(4751, 'favorable', ['2', '2', '4'])
(4751, 'favorable', ['8', '2', '4'])
(10739, 'room', ['6', '0', '4'])
(9001, 'payment', ['4', '3', '3'])
(12819, 'tradesman', ['2', '2', '4'])
(7615, 'manual', ['4', '3', '10'])
(7085, 'land', ['5', '2', '5'])
(7085, 'land', ['3', '2', '5'])
(244, 'advertisement', ['6', '0', '3'])
(11427, 'skinny', ['6', '0', '4'])
(12247, 'suppression', ['1', '2', '5'])
(5584, 'grim', ['1', '4', '5'])
(7847, 'micron', ['2', '3', '5'])
(2605, 'console', ['2', '2', '6'])
(3331, 'deodorant', ['11', '3', '9'])
(13695, 'vulnerability', ['5', '2', '4'])
(2757, 'cordon', ['2', '2', '4'])
(9497, 'powerful', ['5', '2', '5'])
(5683, 'habitat', ['4', '3', '3'])
(12839, 'tranquility', ['6', '0', '2'])
(6839, 'irreverent', ['5', '2', '5'])
(975, 'backgammon', ['1', '3', '4'])
(6598, 'inquiry', ['6', '0', '4'])
(72, 'accelerate', ['4', '2', '6'])
(13421, 'urgent', ['10', '4', '5'])
(12609, 'things', ['4', '2', '4'])
(7227, 'lengthwise', ['6', '0', '4'])
(5981, 'homestead', ['3', '2', '4'])
(8566, 'omit', ['1', '3', '5'])
(12536, 'termination', ['10', '2', '5'])
(643, 'appraise', ['4', '5', '7'])
(5947, 'hissing', ['6', '0', '5'])
(1136, 'beckon', ['6', '0', '4'])
(8847, 'panel', ['3', '2', '4'])
(1082, 'basketball', ['7', '2', '3'])
(1790, 'cardinal', ['10', '3', '5'])
(4170, 'embolism', ['5', '2', '5'])
(4170, 'embolism', ['10', '2', '5'])
(3345, 'deplore', ['6', '0', '3'])
(2401, 'competence', ['6', '0', '3'])
(1148, 'befall', ['1', '3', '5'])
(12857, 'transgression', ['1', '2', '4'])
(1377, 'bomb', ['1', '2', '4'])
(13513, 'vena', ['10', '3', '5'])
(6639, 'instinct', ['6', '0', '4'])
(6639, 'instinct', ['6', '0', '4'])
(4834, 'fight', ['10', '2', '4'])
(4657, 'facile', ['6', '0', '3'])
(4305, 'entertain', ['6', '0', '3'])
(13250, 'unintentionally', ['6', '0', '4'])
(10279, 'refrigeration', ['2', '3', '5'])
(3668, 'dishonesty', ['1', '4', '6'])
(2219, 'clutch', ['6', '0', '4'])
(581, 'antiquated', ['5', '3', '9'])
(581, 'antiquated', ['3', '3', '9'])
(12252, 'surety', ['6', '0', '5'])
(13205, 'unexpectedly', ['6', '0', '3'])
(12254, 'surface', ['3', '3', '5'])
(7465, 'lucky', ['6', '0', '3'])
(6556, 'inimical', ['1', '2', '4'])
(5450, 'glum', ['5', '2', '4'])
(5142, 'fragment', ['6', '0', '4'])
(11025, 'sculptured', ['5', '2', '4'])
(5798, 'headgear', ['7', '2', '5'])
(9976, 'quantity', ['10', '2', '4'])
(2608, 'consonant', ['6', '0', '3'])
(1515, 'bridesmaid', ['6', '0', '3'])
(10516, 'resistance', ['1', '2', '4'])
(4138, 'ell', ['6', '0', '5'])
(2531, 'confine', ['3', '2', '5'])
(8454, 'obey', ['5', '2', '5'])
(8454, 'obey', ['7', '2', '5'])
(1285, 'blameless', ['11', '2', '4'])
(1285, 'blameless', ['12', '2', '4'])
(6460, 'inefficiency', ['5', '2', '4'])
(456, 'amicable', ['8', '3', '9'])
(12440, 'tarnish', ['6', '0', '4'])
(11604, 'solder', ['5', '3', '4'])
(2764, 'corner', ['9', '2', '6'])
(7835, 'metrology', ['7', '2', '4'])
(7835, 'metrology', ['7', '2', '4'])
(7975, 'mob', ['10', '2', '5'])
(7975, 'mob', ['3', '2', '5'])
(11058, 'sect', ['6', '0', '4'])
(12519, 'tenets', ['11', '2', '5'])
(4520, 'exemplify', ['11', '3', '5'])
(8138, 'mule', ['5', '2', '3'])
(9921, 'purely', ['11', '4', '4'])
(1277, 'blackboard', ['1', '4', '5'])
(688, 'archery', ['4', '3', '8'])
(12442, 'tartan', ['10', '4', '5'])
(4796, 'fennel', ['3', '2', '4'])
