"id";"word";"count"
8607;"opium";7
8608;"opponent";15
8609;"opportune";3
8610;"opportunism";5
8611;"opportunity";8
8612;"oppose";5
8613;"opposed";10
8614;"opposing";9
8615;"opposite";14
8616;"opposites";5
8617;"opposition";10
8618;"oppress";14
8619;"oppression";4
8620;"oppressive";51
8621;"oppressor";4
8622;"optic";3
8623;"optical";4
8624;"optics";10
8625;"optimism";6
8626;"optimist";6
8627;"option";4
8628;"optional";9
8629;"optionally";4
8630;"options";4
8631;"optometrist";11
8632;"opulence";3
8633;"opulent";3
8634;"opus";3
8635;"oracle";29
8636;"oral";9
8637;"orange";4
8638;"oration";5
8639;"orator";5
8640;"oratory";7
8641;"orb";10
8642;"orbit";5
8643;"orbiting";4
8644;"orbs";5
8645;"orc";4
8646;"orchard";4
8647;"orchestra";11
8648;"ordained";4
8649;"ordeal";4
8650;"order";7
8651;"orderly";38
8652;"ordinance";14
8653;"ordinary";8
8654;"ordination";38
8655;"ordnance";4
8656;"ore";4
8657;"oregano";5
8658;"organ";7
8659;"organic";9
8660;"organism";11
8661;"organist";4
8662;"organization";6
8663;"organize";24
8664;"organized";5
8665;"orgasm";3
8666;"orgies";7
8667;"orient";3
8668;"oriental";8
8669;"orientation";5
8670;"orifice";10
8671;"origin";9
8672;"originality";12
8673;"originate";8
8674;"origination";3
8675;"originator";5
8676;"ornament";8
8677;"ornamental";8
8678;"ornamentation";4
8679;"ornamented";4
8680;"ornate";7
8681;"orphan";4
8682;"orthodoxy";6
8683;"orthogonal";10
8684;"oscillate";9
8685;"oscillating";5
8686;"oscillation";5
8687;"oscillatory";5
8688;"ostensible";13
8689;"ostensibly";8
8690;"ostrich";3
8691;"otto";4
8692;"ottoman";5
8693;"ounce";5
8694;"oust";9
8695;"outbreak";4
8696;"outburst";9
8697;"outcast";14
8698;"outcome";8
8699;"outcry";26
8700;"outdo";65
8701;"outdoor";3
8702;"outfit";9
8703;"outgrow";3
8704;"outgrowth";4
8705;"outhouse";4
8706;"outing";4
8707;"outlandish";9
8708;"outlast";3
8709;"outlaw";7
8710;"outlet";10
8711;"outline";9
8712;"outlines";4
8713;"outlook";4
8714;"outlying";9
8715;"outnumber";9
8716;"outpost";10
8717;"outpouring";12
8718;"output";3
8719;"outrage";9
8720;"outrageous";9
8721;"outright";3
8722;"outrun";3
8723;"outset";7
8724;"outsider";3
8725;"outskirts";6
8726;"outspoken";14
8727;"outstanding";9
8728;"outstretched";11
8729;"outward";9
8730;"outwards";5
8731;"outweigh";4
8732;"oval";5
8733;"ovary";4
8734;"ovate";5
8735;"ovation";4
8736;"oven";5
8737;"overalls";4
8738;"overbearing";5
8739;"overburden";13
8740;"overcast";13
8741;"overcharged";5
8742;"overcoat";4
8743;"overdo";13
8744;"overdose";3
8745;"overdue";4
8746;"overestimate";63
8747;"overestimated";6
8748;"overflow";5
8749;"overflowing";4
8750;"overgrown";4
8751;"overgrowth";5
8752;"overhanging";10
8753;"overhaul";12
8754;"overhead";5
8755;"overjoyed";3
8756;"overlaid";4
8757;"overlap";9
8758;"overlay";29
8759;"overload";8
8760;"overlying";3
8761;"overpaid";5
8762;"overpass";9
8763;"overpower";3
8764;"overpowering";4
8765;"overpriced";4
8766;"override";10
8767;"overrule";10
8768;"overseer";5
8769;"overshadow";4
8770;"oversight";7
8771;"overstate";5
8772;"overstock";5
8773;"overt";3
8774;"overtake";3
8775;"overtaken";3
8776;"overthrow";6
8777;"overture";22
8778;"overturn";10
8779;"overwhelm";3
8780;"overwhelmed";7
8781;"overwhelming";3
8782;"owe";5
8783;"owing";4
8784;"owner";4
8785;"ownership";8
8786;"ox";9
8787;"oxidation";6
8788;"oxygen";4
8789;"oxymoron";5
8790;"oyster";5
8791;"pace";8
8792;"pacific";7
8793;"pacify";5
8794;"pack";4
8795;"package";7
8796;"packer";5
8797;"packet";8
8798;"pact";4
8799;"pad";69
8800;"padding";10
8801;"paddle";12
8802;"paddock";5
8803;"paddy";5
8804;"padlock";9
8805;"padre";3
8806;"pagan";5
8807;"paganism";4
8808;"page";25
8809;"pageant";8
8810;"pagination";5
8811;"pagoda";4
8812;"pail";5
8813;"pain";6
8814;"pained";9
8815;"painful";10
8816;"painfully";5
8817;"painless";4
8818;"pains";5
8819;"painstaking";9
8820;"paint";4
8821;"painted";3
8822;"painter";3
8823;"painting";7
8824;"pair";6
8825;"pajamas";3
8826;"pal";4
8827;"palace";4
8828;"palatable";3
8829;"palate";4
8830;"paleontology";17
8831;"palette";4
8832;"pall";4
8833;"palladium";3
8834;"pallet";12
8835;"palliative";64
8836;"palm";28
8837;"palmer";6
8838;"palpable";35
8839;"palsy";41
8840;"paltry";5
8841;"pamper";7
8842;"pan";5
8843;"panacea";5
8844;"panache";6
8845;"pancake";4
8846;"pandemic";6
8847;"panel";4
8848;"pang";9
8849;"panic";5
8850;"panier";3
8851;"panorama";6
8852;"panoramic";6
8853;"pant";9
8854;"pantheon";3
8855;"panther";5
8856;"panties";4
8857;"pantomime";7
8858;"pantry";5
8859;"pants";5
8860;"pap";5
8861;"papacy";3
8862;"papal";4
8863;"paper";5
8864;"paprika";4
8865;"papyrus";4
8866;"par";3
8867;"parable";8
8868;"parabola";4
8869;"parabolic";3
8870;"parachute";12
8871;"parade";9
8872;"paradigm";5
8873;"paradox";4
8874;"paradoxical";5
8875;"paraffin";8
8876;"paragon";13
8877;"paragraph";30
8878;"parallax";3
8879;"parallel";8
8880;"parallelism";15
8881;"paralysis";65
8882;"paralyzed";3
8883;"paramount";10
8884;"paranoia";5
8885;"parapet";3
8886;"paraphernalia";9
8887;"paraphrase";28
8888;"parasite";5
8889;"parasol";8
8890;"parcel";7
8891;"parcels";5
8892;"parchment";5
8893;"pardon";3
8894;"pare";46
8895;"parenchyma";4
8896;"parent";3
8897;"parentage";6
8898;"parental";3
8899;"parenthesis";24
8900;"parenthetical";8
8901;"parietal";3
8902;"paring";4
8903;"parish";3
8904;"parity";8
8905;"park";5
8906;"parlance";5
8907;"parliament";4
8908;"parliamentary";4
8909;"parlor";5
8910;"parole";4
8911;"parquet";3
8912;"parrot";9
8913;"parry";8
8914;"parse";4
8915;"parsimonious";9
8916;"parsimony";7
8917;"parsley";6
8918;"parson";4
8919;"part";7
8920;"partake";3
8921;"partiality";10
8922;"partially";9
8923;"participate";12
8924;"participation";9
8925;"particle";13
8926;"particularity";8
8927;"particulars";8
8928;"parting";6
8929;"partisan";7
8930;"partisanship";4
8931;"partition";15
8932;"partly";4
8933;"partner";3
8934;"partnership";9
8935;"parts";3
8936;"party";3
8937;"pas";8
8938;"pass";7
8939;"passable";4
8940;"passage";4
8941;"passageway";6
8942;"passe";14
8943;"passenger";4
8944;"passim";3
8945;"passing";4
8946;"passion";5
8947;"passionate";4
8948;"passive";7
8949;"passivity";4
8950;"passport";4
8951;"past";4
8952;"paste";46
8953;"pastel";10
8954;"pastime";3
8955;"pastor";3
8956;"pastry";7
8957;"pasture";7
8958;"pasty";4
8959;"pat";10
8960;"patch";7
8961;"patchwork";8
8962;"pate";6
8963;"patella";4
8964;"patent";52
8965;"paternal";3
8966;"paternity";3
8967;"path";6
8968;"pathetic";4
8969;"pathology";5
8970;"pathos";3
8971;"pathway";4
8972;"patience";12
8973;"patient";8
8974;"patio";3
8975;"patriarch";4
8976;"patriarchal";10
8977;"patrimony";3
8978;"patriot";5
8979;"patriotic";4
8980;"patriotism";3
8981;"patrol";9
8982;"patron";32
8983;"patronage";7
8984;"patronize";3
8985;"patronizing";5
8986;"patter";18
8987;"pattern";10
8988;"paucity";14
8989;"pauper";9
8990;"pause";7
8991;"pave";5
8992;"pavement";9
8993;"pavilion";5
8994;"paving";5
8995;"paw";4
8996;"pawn";10
8997;"pax";7
8998;"pay";8
8999;"payback";5
9000;"payer";5
9001;"payment";12
9002;"pea";4
9003;"peace";7
9004;"peaceable";8
9005;"peaceful";10
9006;"peacock";8
9007;"peak";7
9008;"peaked";5
9009;"peat";5
9010;"pebble";11
9011;"peck";4
9012;"peculiar";9
9013;"peculiarities";4
9014;"peculiarity";8
9015;"peculiarly";5
9016;"pecuniary";4
9017;"pedal";4
9018;"pedantic";3
9019;"peddle";3
9020;"pedestal";5
9021;"pedestrian";9
9022;"pediatrics";4
9023;"pedigree";12
9024;"pedometer";9
9025;"peel";12
9026;"peep";5
9027;"peer";30
9028;"peering";5
9029;"peerless";5
9030;"peg";4
9031;"pegs";5
9032;"pelagic";4
9033;"pellet";4
9034;"pen";8
9035;"penal";4
9036;"penalty";15
9037;"penance";8
9038;"penchant";7
9039;"pencil";54
9040;"pendant";5
9041;"pendency";5
9042;"pendent";5
9043;"pending";4
9044;"pendulum";5
9045;"penetrate";35
9046;"penetrating";4
9047;"penetration";8
9048;"peninsula";5
9049;"penitentiary";10
9050;"pennant";3
9051;"penniless";5
9052;"penny";5
9053;"pension";4
9054;"pensioner";5
9055;"pensive";10
9056;"pentagon";4
9057;"penthouse";5
9058;"penultimate";4
9059;"people";10
9060;"peopled";8
9061;"pepper";13
9062;"peptic";3
9063;"perceive";15
9064;"percentage";10
9065;"perceptible";8
9066;"perception";5
9067;"perceptive";4
9068;"perch";3
9069;"perchance";8
9070;"percolation";4
9071;"percussion";5
9072;"perdition";10
9073;"peremptory";3
9074;"perennial";44
9075;"perfect";78
9076;"perfection";8
9077;"perforated";4
9078;"perforation";5
9079;"perforce";10
9080;"perform";3
9081;"performance";4
9082;"performer";54
9083;"perfume";5
9084;"perfumed";3
9085;"peri";4
9086;"peridot";4
9087;"peril";6
9088;"perilous";10
9089;"perimeter";5
9090;"period";9
9091;"periodicity";5
9092;"periphery";4
9093;"perish";44
9094;"perishable";4
9095;"perished";5
9096;"perishing";6
9097;"perjury";5
9098;"perk";3
9099;"permanence";17
9100;"permeable";5
9101;"permeate";8
9102;"permeation";3
9103;"permissible";4
9104;"permission";7
9105;"permissive";4
9106;"permit";8
9107;"permitted";5
9108;"permitting";5
9109;"permutation";18
9110;"pernicious";5
9111;"perpendicular";8
9112;"perpetrate";4
9113;"perpetrator";10
9114;"perpetual";14
9115;"perpetually";7
9116;"perpetuate";8
9117;"perpetuation";4
9118;"perpetuity";13
9119;"perplexed";10
9120;"perplexing";10
9121;"perplexity";20
9122;"persecute";4
9123;"persecution";4
9124;"perseverance";4
9125;"persevere";4
9126;"persist";9
9127;"persistence";8
9128;"persistent";18
9129;"persisting";3
9130;"person";11
9131;"personable";3
9132;"personage";5
9133;"personal";25
9134;"personification";7
9135;"personnel";8
9136;"persons";4
9137;"perspective";3
9138;"perspiration";8
9139;"persuade";7
9140;"persuasion";10
9141;"persuasive";6
9142;"pert";6
9143;"pertinent";4
9144;"perturbation";7
9145;"pertussis";6
9146;"perusal";4
9147;"peruse";3
9148;"pervading";4
9149;"perverse";9
9150;"perversion";4
9151;"pervert";10
9152;"perverted";10
9153;"pessimism";24
9154;"pessimist";4
9155;"pest";15
9156;"pestilence";6
9157;"pet";7
9158;"petition";5
9159;"petitioner";5
9160;"petrol";4
9161;"petroleum";8
9162;"petting";3
9163;"petty";14
9164;"pew";9
9165;"pewter";5
9166;"phalanx";9
9167;"phantom";30
9168;"pharmaceutical";3
9169;"pharmacist";5
9170;"pharmacology";5
9171;"pharmacy";5
9172;"phase";11
9173;"phenomenon";8
9174;"philanthropic";3
9175;"philanthropist";9
9176;"philanthropy";4
9177;"philosopher";5
9178;"philosophic";3
9179;"philosophical";4
9180;"philosophy";4
9181;"phlegm";8
9182;"phoenix";5
9183;"phone";3
9184;"phonetic";9
9185;"phonetics";5
9186;"phonics";9
9187;"phonograph";3
9188;"phonology";10
9189;"phony";9
9190;"phosphor";8
9191;"phosphorus";5
9192;"photo";8
9193;"photogenic";5
9194;"photograph";7
9195;"photographer";4
9196;"photography";17
9197;"photometry";4
9198;"phrase";44
9199;"phraseology";12
9200;"phylogeny";3
9201;"physical";3
9202;"physician";8
9203;"physicist";4
9204;"physics";5
9205;"physiology";8
9206;"physique";10
9207;"pianist";4
9208;"piano";12
9209;"piazza";4
9210;"piccolo";3
9211;"pick";9
9212;"picked";3
9213;"picket";8
9214;"picketing";4
9215;"pickle";8
9216;"pickup";8
9217;"picnic";5
9218;"pictorial";8
9219;"picture";6
9220;"picturesque";8
9221;"pie";6
9222;"piecemeal";5
9223;"pied";4
9224;"pier";3
9225;"pierce";3
9226;"piety";3
9227;"pig";11
9228;"pigeon";4
9229;"pigment";5
9230;"pike";14
9231;"pile";24
9232;"piles";3
9233;"pilgrim";4
9234;"pilgrimage";4
9235;"pill";7
9236;"pillage";8
9237;"pillar";5
9238;"pillow";10
9239;"pillowcase";5
9240;"pilot";38
9241;"pimp";5
9242;"pimple";11
9243;"pin";9
9244;"pinch";4
9245;"pinching";4
9246;"pine";14
9247;"pineapple";5
9248;"ping";4
9249;"pinhole";5
9250;"pinion";8
9251;"pink";6
9252;"pinnacle";3
9253;"pioneer";18
9254;"pious";4
9255;"pipe";10
9256;"piped";4
9257;"pipeline";5
9258;"piper";4
9259;"pipette";4
9260;"pique";16
9261;"piracy";5
9262;"pirate";30
9263;"piscina";8
9264;"pistol";8
9265;"piston";4
9266;"pit";10
9267;"pitch";13
9268;"pitcher";4
9269;"pitfall";9
9270;"pith";34
9271;"pithy";8
9272;"pitted";3
9273;"pity";4
9274;"pivot";32
9275;"pix";4
9276;"placard";4
9277;"place";9
9278;"placebo";8
9279;"placid";4
9280;"placket";3
9281;"plagiarism";54
9282;"plague";10
9283;"plaid";9
9284;"plain";3
9285;"plaintiff";8
9286;"plaintive";4
9287;"plan";3
9288;"plane";9
9289;"planet";4
9290;"planetarium";5
9291;"planets";4
9292;"plank";4
9293;"planned";5
9294;"planning";4
9295;"plant";8
9296;"plantation";10
9297;"planter";9
9298;"planting";3
9299;"plasma";4
9300;"plaster";8
9301;"plastic";14
9302;"plasticity";4
9303;"plat";5
9304;"plate";9
9305;"plateau";8
9306;"plated";9
9307;"platform";10
9308;"plating";10
9309;"platoon";4
9310;"platter";11
9311;"plausibility";6
9312;"play";4
9313;"playa";7
9314;"player";7
9315;"playful";6
9316;"playground";5
9317;"playhouse";3
9318;"playmate";3
9319;"playwright";4
9320;"plaza";3
9321;"plea";54
9322;"pleasant";16
9323;"pleased";7
9324;"pleasurable";5
9325;"pleat";5
9326;"pleated";5
9327;"pledge";28
9328;"pledged";3
9329;"plenary";4
9330;"plentiful";3
9331;"plenty";5
9332;"plenum";3
9333;"plethora";4
9334;"plexus";4
9335;"pliable";5
9336;"plication";5
9337;"pliers";10
9338;"plight";4
9339;"plinth";10
9340;"plodding";4
9341;"plot";3
9342;"plough";5
9343;"ploughed";5
9344;"plover";3
9345;"plow";9
9346;"plowed";5
9347;"plowing";4
9348;"pluck";3
9349;"plug";31
9350;"plum";3
9351;"plumage";3
9352;"plumb";32
9353;"plume";8
9354;"plummet";12
9355;"plump";9
9356;"plumper";5
9357;"plunder";9
9358;"plunge";9
9359;"plural";3
9360;"plurality";3
9361;"plush";3
9362;"plutonium";13
9363;"ply";29
9364;"pneumonia";5
9365;"poaching";4
9366;"pocket";8
9367;"pocketbook";5
9368;"pod";9
9369;"poem";3
9370;"poet";4
9371;"poetic";4
9372;"poetical";7
9373;"poetics";3
9374;"poetry";3
9375;"poignant";7
9376;"point";6
9377;"pointedly";8
9378;"pointer";9
9379;"pointless";8
9380;"poise";4
9381;"poison";11
9382;"poisoned";4
9383;"poisoning";5
9384;"poisonous";15
9385;"poke";4
9386;"poker";7
9387;"polar";5
9388;"polarity";11
9389;"pole";43
9390;"polemic";10
9391;"police";5
9392;"policeman";9
9393;"policy";9
9394;"polio";5
9395;"polish";6
9396;"polished";35
9397;"polite";3
9398;"politeness";4
9399;"politic";40
9400;"politician";3
9401;"politics";14
9402;"polity";3
9403;"poll";9
9404;"pollute";10
9405;"pollution";52
9406;"polo";4
9407;"polygamy";4
9408;"polygon";5
9409;"polygonal";5
9410;"polymer";4
9411;"polymorphism";4
9412;"pomp";4
9413;"pompous";9
9414;"poncho";5
9415;"pond";9
9416;"ponder";4
9417;"ponderous";3
9418;"pontiff";3
9419;"pontificate";3
9420;"pontoon";12
9421;"pony";8
9422;"poodle";4
9423;"pool";24
9424;"poop";4
9425;"poorly";5
9426;"pop";7
9427;"pope";7
9428;"poppy";4
9429;"popular";6
9430;"popularity";6
9431;"popularized";5
9432;"population";9
9433;"populous";11
9434;"porcelain";9
9435;"porch";26
9436;"porcupine";9
9437;"pore";14
9438;"pork";5
9439;"porn";5
9440;"porno";5
9441;"pornographic";4
9442;"pornography";4
9443;"porosity";5
9444;"porous";10
9445;"porridge";5
9446;"port";8
9447;"portable";5
9448;"portage";3
9449;"portal";8
9450;"porter";5
9451;"portfolio";5
9452;"portico";8
9453;"portion";7
9454;"portrait";14
9455;"portraiture";9
9456;"portray";7
9457;"pose";6
9458;"poser";4
9459;"posited";5
9460;"position";4
9461;"posse";10
9462;"possess";32
9463;"possessed";16
9464;"possessing";3
9465;"possession";9
9466;"possessor";3
9467;"possibility";16
9468;"possibly";5
9469;"post";4
9470;"postal";5
9471;"poster";5
9472;"posterior";9
9473;"posterity";5
9474;"posthumous";3
9475;"postscript";4
9476;"postulate";12
9477;"posture";13
9478;"pot";3
9479;"potable";3
9480;"potency";4
9481;"potent";4
9482;"potential";3
9483;"potion";10
9484;"potluck";4
9485;"potpourri";7
9486;"potter";3
9487;"pottery";10
9488;"pouch";5
9489;"poultry";3
9490;"pound";8
9491;"pour";5
9492;"poverty";9
9493;"pow";4
9494;"powder";5
9495;"powdered";4
9496;"powdery";5
9497;"powerful";31
9498;"powerfully";9
9499;"powerless";16
9500;"pox";5
9501;"practicable";5
9502;"practical";8
9503;"practically";7
9504;"practice";9
9505;"practiced";6
9506;"practise";4
9507;"practitioner";5
9508;"prairie";8
9509;"praise";55
9510;"praised";11
9511;"praiseworthy";9
9512;"prank";8
9513;"praxis";5
9514;"pray";6
9515;"prayer";10
9516;"preach";4
9517;"preacher";7
9518;"preaching";5
9519;"preamble";5
9520;"precarious";14
9521;"precaution";8
9522;"precautionary";5
9523;"precede";38
9524;"precedence";33
9525;"precedent";5
9526;"preceding";10
9527;"precept";39
9528;"preceptor";5
9529;"precession";11
9530;"precinct";11
9531;"precincts";10
9532;"precious";26
9533;"precipice";10
9534;"precipitate";9
9535;"precipitation";4
9536;"precipitous";5
9537;"precise";3
9538;"precisely";6
9539;"precision";8
9540;"preclude";4
9541;"precocious";20
9542;"precursor";62
9543;"predatory";4
9544;"predecessor";4
9545;"predicament";9
9546;"predicate";8
9547;"predict";8
9548;"predicting";3
9549;"prediction";9
9550;"predictive";4
9551;"predictor";5
9552;"predilection";31
9553;"predispose";7
9554;"predisposed";8
9555;"predisposition";10
9556;"predominance";4
9557;"predominant";9
9558;"predominate";4
9559;"preeminent";9
9560;"preemption";3
9561;"preface";10
9562;"prefect";8
9563;"prefer";7
9564;"preference";3
9565;"preferential";4
9566;"prefix";10
9567;"pregnancy";3
9568;"prehistoric";6
9569;"prejudice";5
9570;"prejudiced";10
9571;"prejudicial";5
9572;"preliminary";14
9573;"prelude";10
9574;"premature";15
9575;"prematurely";5
9576;"premeditated";4
9577;"premier";7
9578;"premise";8
9579;"premises";12
9580;"premium";6
9581;"preoccupation";3
9582;"preoccupied";9
9583;"preparation";14
9584;"preparatory";9
9585;"prepare";12
9586;"prepared";13
9587;"preparedness";4
9588;"preparer";4
9589;"preparing";8
9590;"preponderance";9
9591;"prerequisite";10
9592;"prerogative";9
9593;"prescient";4
9594;"prescribed";4
9595;"prescription";3
9596;"prescriptive";43
9597;"presence";28
9598;"present";5
9599;"presentable";3
9600;"presentation";4
9601;"presentment";12
9602;"preservation";8
9603;"preservative";7
9604;"preserve";7
9605;"preserved";5
9606;"preserving";4
9607;"preside";5
9608;"presidency";5
9609;"president";9
9610;"press";5
9611;"pressing";8
9612;"pressure";4
9613;"prestige";12
9614;"presto";7
9615;"presumption";10
9616;"presumptive";4
9617;"presumptuous";5
9618;"presuppose";5
9619;"pretend";7
9620;"pretended";9
9621;"pretending";4
9622;"pretense";5
9623;"pretensions";14
9624;"pretext";8
9625;"pretty";7
9626;"prevail";3
9627;"prevailing";4
9628;"prevalence";8
9629;"prevalent";32
9630;"prevent";5
9631;"preventative";8
9632;"prevention";10
9633;"preventive";4
9634;"previous";5
9635;"previously";4
9636;"prey";32
9637;"price";32
9638;"priceless";4
9639;"prick";9
9640;"prickly";9
9641;"pride";10
9642;"priest";4
9643;"priesthood";6
9644;"priestly";4
9645;"prim";4
9646;"primacy";7
9647;"primary";7
9648;"primate";3
9649;"primates";4
9650;"prime";4
9651;"primed";5
9652;"primer";4
9653;"primeval";10
9654;"priming";4
9655;"primitive";5
9656;"primordial";10
9657;"prince";13
9658;"princely";6
9659;"princess";13
9660;"principal";10
9661;"principally";4
9662;"principle";4
9663;"print";27
9664;"printer";3
9665;"printing";10
9666;"prior";8
9667;"priority";8
9668;"priory";6
9669;"prism";12
9670;"prismatic";9
9671;"prison";10
9672;"prisoner";44
9673;"pristine";4
9674;"privacy";7
9675;"private";20
9676;"privately";6
9677;"privilege";4
9678;"privileged";3
9679;"privy";8
9680;"probability";9
9681;"probable";8
9682;"probation";4
9683;"probationary";4
9684;"probative";9
9685;"probe";8
9686;"probity";7
9687;"problem";8
9688;"procedure";13
9689;"proceed";9
9690;"proceeding";30
9691;"proceeds";6
9692;"process";3
9693;"procession";12
9694;"proclaim";8
9695;"proclamation";5
9696;"procrastination";5
9697;"procreation";3
9698;"proctor";9
9699;"procure";19
9700;"procurement";8
9701;"prod";5
9702;"prodigal";4
9703;"prodigious";9
9704;"prodigy";3
9705;"produce";5
9706;"producer";5
9707;"product";8
9708;"production";17
9709;"productive";4
9710;"productivity";4
9711;"profane";4
9712;"profanity";4
9713;"profess";3
9714;"profession";29
9715;"professional";7
9716;"professor";10
9717;"professorship";9
9718;"proficiency";11
9719;"proficient";8
9720;"profile";24
9721;"profit";7
9722;"profuse";62
9723;"profusion";20
9724;"prog";3
9725;"progenitor";4
9726;"progeny";4
9727;"prognosis";8
9728;"prognostic";4
9729;"program";6
9730;"programme";9
9731;"programmer";3
9732;"progress";13
9733;"progression";22
9734;"progressive";32
9735;"prohibit";10
9736;"prohibited";11
9737;"prohibition";4
9738;"prohibitive";6
9739;"project";3
9740;"projectile";12
9741;"projectiles";4
9742;"projecting";6
9743;"projection";12
9744;"projector";4
9745;"prolific";7
9746;"prologue";7
9747;"prolong";8
9748;"prolongation";4
