word,joy,sadness,fear,anger,trust,disgust,surprise,anticipation
penal,0,0,0,0,0,0,0,0
penal,0,3,3,3,0,3,0,1
anatomy,0,1,1,0,0,1,0,1
anatomy,0,0,0,0,0,0,0,0
anatomy,0,0,0,0,0,0,0,0
anatomy,0,0,0,0,0,0,0,0
anatomy,0,0,0,0,0,1,0,0
paralysis,0,0,0,0,0,0,0,0
paralysis,0,1,1,1,0,0,0,0
paralysis,0,2,2,1,0,1,0,0
paralysis,0,1,3,1,1,2,1,0
paralysis,0,0,0,0,0,0,0,0
paralysis,0,3,2,2,1,1,0,0
paralysis,0,2,1,0,0,0,0,0
paralysis,0,1,1,0,0,0,0,0
paralysis,0,0,0,0,0,0,0,0
paralysis,0,1,1,0,1,1,0,0
paralysis,0,1,1,0,0,0,0,0
paralysis,0,0,0,0,0,0,0,0
paralysis,0,0,1,0,0,0,0,0
paralysis,0,2,1,0,0,0,0,0
paralysis,0,3,3,2,0,0,0,0
paralysis,0,0,0,0,0,0,0,0
paralysis,0,3,3,3,0,0,0,0
irrigation,0,0,0,0,0,0,0,0
irrigation,0,0,0,0,0,0,0,0
irrigation,0,0,0,0,0,0,0,0
irrigation,1,1,1,0,2,0,0,1
estoppel,0,0,0,0,0,0,0,0
estoppel,0,0,0,0,0,0,0,0
estoppel,0,0,0,0,0,0,0,0
estoppel,0,0,1,1,1,1,0,2
estoppel,0,0,0,0,0,0,0,0
masculine,0,0,0,0,0,0,0,0
masculine,0,0,0,0,0,0,0,0
masculine,0,0,0,0,0,0,0,0
masculine,1,0,0,0,0,0,0,0
masculine,0,0,0,0,1,0,0,0
vigorous,1,0,0,0,0,0,0,0
vigorous,0,0,0,0,1,0,0,2
vigorous,0,0,0,0,0,0,0,0
vigorous,0,0,0,0,0,0,0,0
vigorous,0,0,0,0,0,0,0,0
oust,0,2,1,1,0,0,2,0
oust,0,1,1,2,0,3,1,0
oust,0,0,0,1,0,1,1,0
oust,0,2,1,2,0,1,0,0
jingle,1,0,0,0,0,0,0,0
jingle,0,0,0,0,0,0,0,0
jingle,0,1,2,1,0,0,2,3
cylindrical,0,0,0,0,0,0,0,0
cylindrical,0,0,0,0,0,0,0,0
cylindrical,0,0,0,0,0,0,0,0
cylindrical,0,0,0,0,0,0,0,0
cylindrical,0,0,0,0,0,0,0,0
tufted,0,0,0,0,0,0,0,0
tufted,0,0,0,0,0,0,0,0
tufted,0,0,0,0,0,0,0,0
tufted,0,0,0,0,0,0,0,0
shipment,0,0,0,0,1,0,2,2
shipment,0,0,0,0,0,0,0,0
shipment,1,0,0,0,1,0,1,1
darken,0,0,0,0,0,0,0,0
darken,0,1,2,1,0,1,0,0
darken,0,2,1,2,0,1,0,1
darken,0,3,3,3,0,3,2,2
darken,1,2,2,2,0,2,1,2
darken,0,2,3,0,0,0,0,0
darken,0,0,1,2,0,1,0,0
darken,0,1,0,2,0,0,0,0
darken,0,1,1,1,0,0,0,0
darken,0,1,1,1,0,1,0,0
darken,0,0,0,0,0,0,0,0
darken,0,1,1,1,0,0,0,0
canvas,0,0,0,0,0,0,0,0
canvas,0,0,1,1,2,0,1,3
canvas,0,0,0,0,0,0,0,0
canvas,0,0,0,0,0,0,0,0
canvas,0,0,0,0,0,0,0,0
parson,0,0,0,0,0,0,0,0
parson,0,0,0,0,0,0,0,0
parson,1,1,1,0,2,0,0,0
parson,0,0,1,2,1,3,2,1
amnesia,0,1,1,0,0,0,0,0
amnesia,0,1,1,0,0,0,0,0
amnesia,0,3,0,0,0,0,0,0
dread,0,2,3,0,0,1,0,2
dread,0,1,3,1,0,0,0,3
dread,0,1,3,1,0,0,0,2
farcical,1,1,0,1,0,1,1,0
farcical,0,0,0,1,0,3,0,0
farcical,0,0,1,3,0,2,0,3
drink,0,0,0,0,0,0,0,0
drink,0,0,0,0,0,0,0,0
drink,0,0,0,0,0,0,0,0
drink,1,0,0,0,0,0,0,0
subsequently,0,0,0,0,0,0,0,0
subsequently,0,0,0,0,0,0,0,1
subsequently,0,0,0,0,0,0,0,0
subsequently,0,0,0,0,0,0,0,2
subsequently,0,0,0,0,0,0,0,0
clarify,0,0,0,0,1,0,0,0
clarify,1,0,0,0,1,0,1,0
clarify,0,0,0,0,1,0,0,0
oscillation,0,0,0,0,0,0,0,0
oscillation,0,0,0,0,0,0,0,0
oscillation,0,0,0,0,0,0,0,0
oscillation,0,0,0,0,0,0,0,0
oscillation,0,0,0,0,2,0,0,0
antiquated,0,0,0,0,0,0,0,0
antiquated,0,0,0,0,0,0,0,0
antiquated,0,0,0,0,0,0,0,0
antiquated,0,2,0,0,0,1,0,0
antiquated,0,0,0,0,0,1,0,0
antiquated,0,0,0,0,0,0,0,0
antiquated,0,0,0,0,0,1,0,0
antiquated,0,1,1,0,1,1,0,0
antiquated,0,1,0,0,0,1,0,1
infamy,0,0,2,2,0,1,0,0
infamy,0,2,0,0,0,0,0,0
infamy,0,3,1,1,0,0,0,0
infamy,0,0,0,0,0,0,0,0
booth,0,0,0,0,0,0,0,0
booth,0,0,0,0,0,0,0,1
booth,1,0,0,0,0,0,0,0
booth,0,0,0,0,0,0,0,0
booth,0,0,0,0,0,0,0,0
greyhound,1,0,0,0,0,0,0,0
greyhound,0,0,0,0,0,0,0,0
greyhound,1,2,1,0,3,1,2,1
greyhound,1,1,1,1,1,0,0,1
greyhound,0,0,0,0,1,0,0,0
persecution,0,3,3,3,0,3,1,1
persecution,0,1,2,2,0,0,0,0
persecution,0,0,2,1,0,0,0,0
persecution,0,2,3,3,0,2,0,1
illusion,0,0,0,0,1,0,2,0
illusion,1,1,2,0,0,0,3,1
illusion,0,2,1,2,0,1,2,1
integer,0,0,0,0,0,0,0,0
integer,0,0,0,0,0,0,0,0
integer,0,0,0,0,0,0,0,0
integer,1,0,0,0,3,0,0,0
sullen,0,2,1,2,0,1,0,0
sullen,0,2,1,1,0,0,0,0
sullen,0,2,2,2,0,2,0,1
sullen,0,3,2,1,2,2,0,0
sullen,1,1,1,1,1,1,1,1
mafia,0,0,1,0,1,0,0,1
mafia,0,3,2,0,0,0,3,2
mafia,0,0,1,1,0,0,0,0
mafia,0,0,2,2,1,1,1,0
mafia,0,2,3,1,0,2,0,0
mafia,0,0,2,2,0,1,1,2
flange,0,0,0,0,2,0,0,0
flange,1,0,2,0,0,2,1,0
flange,0,0,0,0,3,0,0,2
flange,0,0,0,0,2,0,1,2
flange,0,0,0,0,0,0,0,0
corporation,0,2,3,3,3,2,0,0
corporation,0,0,1,0,1,0,0,0
corporation,0,0,0,0,0,0,0,0
corporation,0,0,1,0,0,0,0,1
corporation,0,0,0,0,0,0,0,0
conflict,0,0,2,0,1,0,0,0
conflict,0,0,0,2,0,0,0,0
conflict,0,1,2,3,1,2,1,1
conflict,0,0,2,3,0,1,0,0
glass,0,0,0,0,0,0,0,0
glass,0,0,0,0,0,0,0,0
glass,1,0,1,1,0,0,1,0
glass,0,0,0,0,0,0,0,0
coastal,1,0,0,0,0,0,0,2
coastal,0,0,0,0,0,0,0,0
coastal,0,0,0,0,0,0,0,0
obedient,0,0,0,0,0,0,0,0
obedient,0,0,0,0,0,0,0,0
obedient,0,0,0,0,0,0,0,0
chamber,0,0,0,0,0,0,0,0
chamber,0,0,0,0,0,0,0,0
chamber,0,0,0,0,0,0,0,0
chamber,0,3,3,3,0,2,0,2
minibus,0,0,0,0,0,0,0,0
minibus,0,0,0,0,0,0,0,0
minibus,0,0,0,0,0,0,0,0
minibus,0,0,0,0,0,0,0,0
minibus,0,0,0,0,0,0,0,0
soccer,0,0,0,0,0,0,0,0
soccer,1,0,0,0,0,0,0,1
soccer,0,0,0,0,0,0,0,0
soccer,0,0,0,0,0,0,0,0
globe,0,0,0,0,0,0,0,0
globe,0,0,0,0,0,0,0,0
globe,0,0,0,0,0,0,0,0
motorbike,0,0,0,0,0,0,0,0
motorbike,1,0,0,0,0,0,0,0
motorbike,0,0,0,0,0,0,0,0
motorbike,0,0,0,0,0,0,0,0
vigilant,0,0,1,0,0,0,1,2
vigilant,0,0,2,0,3,0,0,3
vigilant,0,0,1,0,0,0,0,1
vigilant,1,0,2,0,1,0,0,1
vigilant,0,0,0,0,0,0,0,0
innocence,0,0,0,0,0,0,0,0
innocence,1,1,0,0,0,0,0,0
innocence,0,0,0,0,0,0,0,0
innocence,1,0,0,0,1,0,1,0
avoid,0,0,1,0,0,1,0,0
avoid,0,0,0,0,0,0,0,0
avoid,0,0,3,0,0,1,1,2
avoid,0,0,3,0,0,0,0,0
bomb,1,0,2,1,0,1,2,1
bomb,0,0,3,3,0,0,2,0
bomb,0,2,3,3,0,0,2,0
thundering,0,0,0,0,0,0,0,0
thundering,0,0,1,0,0,0,0,0
thundering,0,0,3,3,0,0,0,0
thundering,1,0,3,2,1,0,0,1
street,0,0,1,0,0,0,0,0
street,0,0,0,0,0,0,0,0
street,0,0,0,0,0,0,0,0
street,0,0,0,0,0,0,0,0
wealth,3,0,1,0,0,0,0,0
wealth,3,1,1,0,3,1,1,1
wealth,3,0,0,0,0,0,0,0
wealth,3,0,0,0,3,0,0,2
wealth,3,0,0,0,1,0,0,0
wealth,3,0,0,0,2,0,0,3
wealth,3,2,1,2,0,3,0,0
action,0,0,0,0,0,0,0,0
action,0,0,0,0,0,0,0,0
action,0,0,1,1,0,0,1,0
action,0,0,0,0,0,0,1,1
action,0,0,0,0,0,0,0,2
squelch,0,1,0,0,0,1,0,0
squelch,0,1,1,0,0,2,0,0
squelch,0,0,0,0,0,0,0,0
accompaniment,0,0,0,0,0,0,0,0
accompaniment,0,0,0,0,1,0,0,0
accompaniment,0,0,0,0,0,0,0,0
accompaniment,0,0,0,0,0,0,0,0
accompaniment,0,0,0,0,0,0,0,0
accompaniment,0,0,0,0,1,0,0,1
accompaniment,0,0,0,0,0,0,0,0
accompaniment,1,1,1,0,2,0,0,2
accompaniment,0,0,0,0,0,0,0,0
accompaniment,0,0,0,0,2,0,0,0
accompaniment,1,1,0,0,1,0,0,0
accompaniment,1,0,0,0,2,0,0,1
accompaniment,0,0,1,0,2,0,0,0
accompaniment,0,1,1,0,1,1,0,0
accompaniment,0,0,0,0,1,0,0,0
accompaniment,0,0,0,0,3,0,0,0
officer,0,0,1,0,1,0,0,0
officer,0,0,0,0,2,0,0,0
officer,0,2,1,1,2,0,0,0
officer,0,0,1,0,2,0,0,0
leakage,0,0,0,0,0,0,0,0
leakage,0,1,0,0,0,2,0,0
leakage,0,2,2,1,0,2,0,0
leakage,0,1,1,0,0,1,0,0
leakage,0,2,1,0,1,0,0,1
forbidding,0,1,2,2,0,0,0,0
forbidding,0,0,1,1,0,0,0,0
forbidding,0,3,3,3,0,3,0,1
forbidding,0,1,1,0,0,0,0,1
forbidding,0,0,0,0,0,0,0,0
suffice,0,0,0,0,0,0,0,0
suffice,0,0,0,0,0,0,0,0
suffice,0,0,0,0,0,0,0,0
suffice,0,0,0,0,0,0,0,0
intentional,0,0,0,0,0,0,0,0
intentional,0,0,0,0,0,0,0,0
intentional,0,0,0,0,0,0,0,0
intentional,0,0,0,0,0,0,0,0
plasticity,0,0,0,0,0,0,0,0
plasticity,0,0,0,0,0,0,0,0
plasticity,0,0,0,0,0,0,0,0
plasticity,0,0,0,0,0,0,1,1
pour,1,0,0,0,0,0,0,1
pour,0,0,0,0,0,0,0,0
pour,0,0,0,0,0,0,0,0
pour,0,0,0,0,0,0,0,0
pour,0,0,0,0,0,0,0,2
pseudo,0,0,0,0,0,0,0,0
pseudo,0,0,0,0,0,0,0,0
pseudo,0,0,0,0,0,0,0,0
pseudo,0,0,0,0,0,0,0,0
percolation,0,0,0,0,0,0,0,0
percolation,0,1,1,1,0,0,2,1
percolation,0,0,0,0,0,0,0,2
percolation,0,0,0,0,0,0,0,0
kid,1,0,0,1,1,0,1,1
kid,0,0,0,0,0,0,0,0
kid,0,0,0,0,0,0,0,0
carpenter,1,0,0,0,0,0,0,0
carpenter,0,0,0,0,0,0,0,0
carpenter,0,0,0,0,2,0,0,0
carpenter,0,0,0,0,0,0,0,0
carpenter,0,0,0,0,0,0,0,0
optimist,0,0,0,0,0,0,0,0
optimist,0,0,0,0,0,0,0,0
optimist,1,0,0,0,0,0,0,0
adjacency,0,0,0,0,0,0,0,0
adjacency,0,1,1,0,0,0,0,0
adjacency,0,0,0,0,0,0,0,0
adjacency,0,0,0,0,0,0,0,0
oxidation,0,0,0,0,0,0,0,0
oxidation,0,0,0,0,0,0,0,0
oxidation,0,0,0,0,0,2,0,0
farm,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,1
farm,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,0
equally,1,0,0,0,2,0,0,0
equally,0,0,0,0,2,0,0,0
equally,0,0,0,0,1,0,0,0
equally,0,0,0,0,0,0,0,0
equally,0,0,0,0,1,0,0,0
bawdy,0,0,0,0,0,0,0,0
bawdy,0,0,0,0,0,2,0,0
bawdy,0,0,0,0,0,1,0,0
bawdy,0,0,0,0,0,0,0,0
guinea,0,0,0,0,0,0,0,0
guinea,1,1,1,1,0,0,0,1
guinea,0,0,0,0,0,0,0,0
guinea,0,0,0,0,0,0,0,0
guinea,0,0,0,0,0,1,0,0
enigma,0,0,0,0,0,0,0,0
enigma,0,0,0,0,0,0,1,0
enigma,0,0,1,0,0,0,0,0
enigma,0,0,1,0,0,1,0,0
enigma,0,0,0,0,0,0,0,0
amnesty,0,0,0,0,0,0,0,0
amnesty,0,1,1,1,0,1,0,2
amnesty,0,0,0,0,0,0,0,0
amnesty,1,2,2,2,2,1,1,2
amnesty,0,0,0,0,0,0,0,0
amnesty,1,0,0,0,0,0,0,0
amnesty,1,0,0,0,1,0,0,0
amnesty,1,0,0,0,1,0,0,0
amnesty,1,0,0,0,2,0,0,0
amnesty,1,0,1,0,1,0,0,1
onset,0,0,0,0,0,0,0,3
onset,0,0,0,0,0,0,0,0
onset,0,0,0,0,0,0,0,3
onset,0,0,0,0,0,0,0,0
moribund,0,2,1,0,0,1,1,0
moribund,0,2,0,0,0,0,0,0
moribund,0,3,3,2,0,1,1,1
moribund,0,3,3,0,0,2,0,3
moribund,0,1,0,0,0,0,0,0
logarithm,0,0,0,0,0,0,0,0
logarithm,0,0,0,0,0,0,0,0
logarithm,0,0,0,0,0,0,0,0
logarithm,0,0,0,1,0,0,0,0
logarithm,0,0,0,0,0,0,0,0
degrading,0,0,0,0,0,0,0,0
degrading,0,1,1,0,0,1,0,0
degrading,0,0,0,0,0,0,0,0
degrading,0,1,0,0,0,3,0,0
veracity,3,0,0,0,3,0,2,2
veracity,3,1,1,0,1,1,3,3
veracity,3,0,0,0,3,0,0,0
immerse,0,0,0,0,0,0,0,0
immerse,0,0,2,0,0,0,0,0
immerse,0,1,0,0,0,1,0,0
immerse,1,0,0,0,1,1,0,1
eager,3,0,0,0,1,0,0,3
eager,3,0,0,0,2,0,2,3
eager,3,0,0,0,3,0,1,3
housing,1,0,0,0,1,0,0,0
housing,0,0,0,0,0,0,0,0
housing,0,0,0,0,1,0,0,0
housing,0,0,0,0,0,0,0,0
infraction,0,1,1,0,0,0,0,0
infraction,0,0,0,1,0,0,0,0
infraction,0,0,0,1,0,0,0,0
tolerant,0,0,0,0,1,0,0,0
tolerant,0,0,0,0,1,0,0,0
tolerant,0,0,0,0,0,0,0,0
tolerant,0,0,0,1,0,0,0,0
dreamy,1,0,0,0,0,0,0,0
dreamy,0,0,0,0,1,0,0,0
dreamy,1,0,0,0,0,0,0,0
dreamy,0,0,0,0,0,0,2,3
nocturnal,0,0,1,0,0,0,0,0
nocturnal,0,0,1,0,1,0,0,0
nocturnal,0,0,0,0,0,0,0,0
nimble,0,0,0,0,0,0,0,0
nimble,0,0,0,0,0,0,0,0
nimble,0,0,0,0,0,0,0,0
nimble,1,0,0,0,0,0,1,0
nimble,0,0,0,0,0,0,0,0
manage,0,0,0,0,2,0,0,0
manage,1,0,0,0,2,0,0,2
manage,0,0,0,0,0,0,0,0
manage,0,0,0,0,0,0,0,0
manage,0,0,0,0,2,0,0,0
emit,0,0,0,0,1,0,0,0
emit,0,0,0,0,0,0,0,0
emit,0,0,0,0,0,1,0,0
emit,0,0,0,0,0,0,0,0
emit,0,0,0,0,0,0,1,0
approve,3,0,0,0,2,0,0,1
approve,3,0,0,0,3,0,0,2
approve,3,0,0,0,3,0,0,1
aching,0,2,0,0,0,0,0,0
aching,0,2,0,0,0,0,0,0
aching,0,1,1,1,0,0,0,0
aching,0,1,0,0,0,0,0,0
aching,0,1,1,0,0,1,0,0
aching,0,2,2,2,0,2,0,0
aching,0,2,0,0,0,0,0,0
aching,0,1,0,0,0,0,0,0
aching,0,2,0,0,0,0,0,2
legitimacy,0,0,0,0,3,0,0,0
legitimacy,1,0,0,0,3,0,0,2
legitimacy,0,0,0,0,0,0,0,0
legitimacy,0,0,0,0,1,0,0,0
pyramid,1,1,1,1,1,1,1,1
pyramid,0,0,0,0,0,0,0,0
pyramid,0,0,0,0,0,0,0,0
pyramid,0,0,0,0,0,0,0,0
pyramid,0,0,0,0,0,0,0,0
memorandum,0,0,0,0,0,0,0,0
memorandum,0,0,1,1,2,1,1,2
memorandum,0,0,0,0,0,0,0,0
memorandum,0,0,0,0,1,0,0,1
arcade,0,0,0,0,2,0,0,0
arcade,1,0,0,0,0,0,0,0
arcade,0,0,0,0,0,0,0,0
arcade,0,0,0,0,0,0,0,0
arcade,0,0,0,0,0,0,0,0
arcade,0,0,0,0,0,0,0,0
arcade,0,0,0,0,0,0,0,0
arcade,0,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,1
prefer,1,0,0,0,0,0,0,0
prefer,0,0,0,0,0,0,0,1
legal,1,0,2,0,2,0,0,0
legal,0,0,0,0,2,0,0,0
legal,0,0,1,0,3,0,0,0
legal,0,0,0,0,2,0,0,0
legal,0,0,3,1,2,1,2,2
legal,0,1,1,1,3,1,0,0
grocery,0,0,0,0,0,0,0,0
grocery,0,0,0,0,0,0,0,0
grocery,0,0,0,0,0,0,0,0
grocery,0,0,0,0,2,0,0,0
grocery,0,0,0,0,0,0,0,0
grocery,0,0,0,0,0,0,0,0
complement,0,0,0,0,0,0,0,0
complement,1,0,0,0,1,0,0,0
complement,0,0,0,0,0,0,0,0
cleanliness,1,0,0,0,1,0,0,0
cleanliness,0,0,0,0,0,0,0,0
cleanliness,1,0,0,0,0,0,0,0
gaming,1,1,1,1,0,1,2,2
gaming,0,0,0,0,0,0,0,0
gaming,1,1,1,0,0,0,1,1
gaming,0,0,0,0,0,0,0,0
flinch,0,1,3,2,0,2,3,2
flinch,0,0,0,0,0,0,0,0
flinch,0,0,2,0,0,0,0,2
flinch,0,0,2,1,1,2,0,1
forecast,0,0,0,0,0,0,0,0
forecast,0,0,0,0,1,0,2,2
forecast,1,1,1,0,2,1,1,2
forecast,1,1,1,0,0,0,0,3
forecast,0,0,0,0,0,0,0,0
tabernacle,0,0,0,0,0,0,0,0
tabernacle,1,0,0,0,1,0,0,0
tabernacle,1,1,1,0,2,0,0,0
tabernacle,1,0,1,0,0,0,0,1
inspire,3,0,1,0,2,0,0,2
balm,0,0,0,0,1,0,0,0
balm,0,0,0,0,0,0,0,0
balm,1,0,0,0,3,0,1,1
balm,0,0,0,0,0,0,0,0
premature,0,0,0,0,0,0,0,0
premature,0,0,1,2,0,2,1,0
premature,0,1,1,0,0,0,1,0
premature,0,0,0,0,0,0,0,0
premature,0,0,0,0,0,0,0,0
naturally,1,0,0,0,1,0,0,0
naturally,1,0,0,0,1,0,0,0
naturally,1,1,0,0,0,0,0,2
tactile,0,0,0,0,0,0,0,0
tactile,1,0,2,0,2,1,1,0
tactile,0,0,0,0,0,0,0,0
tactile,0,0,0,0,0,0,0,0
tactile,0,0,0,0,0,0,0,0
doomed,0,3,3,1,0,0,0,1
doomed,0,3,3,0,0,2,0,0
doomed,0,3,3,2,2,1,2,2
doomed,0,2,2,1,0,1,0,0
doomed,1,0,1,0,0,1,0,1
ballet,3,1,2,1,1,1,1,2
ballet,3,2,0,0,1,0,1,1
ballet,3,0,0,0,0,0,0,0
ballet,3,0,0,0,3,0,1,1
ballet,3,1,0,0,2,0,2,1
eligible,1,0,0,0,0,0,0,1
eligible,0,0,0,0,0,0,0,1
eligible,0,0,0,0,0,0,0,0
eligible,1,0,0,0,0,0,0,0
remodel,1,0,0,0,0,0,0,1
remodel,1,0,0,0,0,0,0,0
remodel,0,0,0,0,0,0,0,0
remodel,0,0,0,0,0,0,0,0
chromatography,0,0,0,0,0,0,0,0
chromatography,0,0,0,0,0,0,0,0
chromatography,0,0,0,0,0,0,0,0
chromatography,0,0,0,0,0,0,0,0
chromatography,0,0,0,0,0,0,0,0
ware,1,1,0,1,0,0,1,1
ware,0,0,0,0,0,0,0,0
ware,1,3,0,1,2,3,0,0
ware,0,0,0,0,0,0,0,0
precarious,0,1,2,1,1,1,1,1
precarious,0,0,0,0,0,0,0,0
precarious,0,0,2,0,0,0,0,0
precarious,0,0,2,0,0,0,1,3
precarious,0,0,2,0,1,0,0,0
pile,0,0,0,1,0,2,0,0
pile,0,0,0,0,0,0,0,0
pile,0,0,0,0,0,0,0,0
pile,0,0,0,0,0,0,0,0
pile,0,0,0,0,0,0,0,0
pile,0,1,0,1,0,1,0,1
abbreviation,0,0,0,0,0,0,0,0
abbreviation,0,0,0,0,0,0,0,0
abbreviation,0,0,0,0,0,0,0,0
abbreviation,0,0,0,0,0,0,0,0
abbreviation,0,0,0,0,0,0,0,2
abbreviation,0,0,0,0,0,0,0,0
tumult,0,0,0,0,0,0,2,0
tumult,0,0,0,0,0,0,0,0
tumult,0,0,0,0,0,0,0,0
tumult,0,2,3,3,0,1,1,0
watered,0,0,0,0,0,0,0,0
watered,0,0,0,0,0,0,0,0
watered,0,0,0,0,0,0,0,0
watered,1,0,0,0,1,0,0,0
militia,0,0,2,2,0,0,0,2
militia,1,2,3,3,1,1,0,0
militia,0,0,0,0,2,0,0,0
militia,1,2,2,2,2,0,0,1
militia,0,0,0,0,0,0,0,0
militia,0,2,3,3,1,0,3,1
tumult,0,0,0,1,0,0,0,0
tumult,0,0,0,0,0,0,2,0
tumult,0,0,1,2,0,1,0,0
tumult,0,1,2,1,0,0,1,0
bloodhound,0,0,0,0,0,0,0,0
bloodhound,0,0,0,0,1,0,0,0
bloodhound,0,0,0,0,0,0,0,0
bloodhound,0,0,0,0,0,0,0,0
bloodhound,0,0,2,0,1,1,0,1
category,0,0,0,0,0,0,0,0
category,0,0,0,0,2,0,0,0
category,0,0,0,0,0,0,0,0
rut,0,2,1,2,0,3,0,0
rut,0,0,0,0,0,0,0,0
rut,0,1,0,0,0,0,0,1
rut,0,0,0,0,0,1,0,0
rut,0,1,0,0,0,0,0,0
apt,0,0,0,0,0,0,0,0
apt,1,0,0,0,2,0,0,0
apt,0,0,0,0,0,0,0,0
apt,1,0,0,0,2,0,0,2
apt,0,0,0,0,0,0,0,0
apt,0,0,0,0,0,0,0,1
apt,1,0,0,0,0,0,0,0
apt,0,0,0,0,0,0,0,0
apt,0,0,0,0,0,0,0,0
apt,0,0,0,0,0,0,0,0
apt,0,0,0,0,1,0,0,0
apt,0,0,0,0,0,0,0,0
apt,0,0,0,0,0,0,0,0
apt,0,0,0,0,0,0,0,0
latitude,0,0,0,0,0,1,0,0
latitude,1,0,0,0,0,0,0,0
latitude,0,0,0,0,0,0,0,0
latitude,0,1,1,1,1,1,1,1
latitude,0,0,0,0,0,0,0,0
wink,0,0,0,0,0,0,0,0
wink,0,0,0,0,0,0,0,0
wink,1,0,0,0,2,0,0,0
wink,1,0,0,0,0,0,0,0
prelude,0,0,0,0,0,0,0,0
prelude,0,0,0,0,0,0,0,0
prelude,0,0,0,0,0,0,0,0
prelude,0,0,0,0,0,0,0,0
prelude,0,0,0,0,0,0,0,3
reserved,0,0,1,0,0,0,0,0
reserved,1,1,1,0,0,0,0,0
reserved,1,2,2,0,1,1,0,0
reserved,0,0,0,0,0,0,0,0
reserved,0,0,0,0,0,0,0,0
octagon,0,0,0,0,0,0,0,0
octagon,0,0,0,0,0,0,0,0
octagon,0,0,0,0,0,0,0,0
octagon,0,0,0,0,0,0,0,0
octagon,0,0,0,0,0,0,0,0
stability,0,0,0,0,0,0,0,0
stability,1,0,0,0,3,0,0,0
stability,0,0,0,0,0,0,0,0
stability,0,0,0,0,0,0,0,0
carol,3,0,0,0,0,0,0,0
carol,2,0,0,0,0,0,0,0
carol,3,0,0,0,0,0,0,0
carol,3,0,0,0,2,0,1,3
carol,3,1,1,1,1,1,1,1
carol,3,0,0,0,0,0,0,0
carol,3,0,0,0,2,0,1,1
carol,3,0,0,0,0,0,0,2
carol,3,0,0,0,1,0,1,2
carol,3,0,0,0,0,0,0,0
irrefutable,1,0,1,0,2,0,0,0
irrefutable,1,0,0,0,2,0,0,0
irrefutable,0,0,0,0,1,0,0,0
irrefutable,0,0,0,0,2,0,0,0
derivative,0,0,0,0,0,0,0,0
derivative,0,0,0,0,0,0,0,0
derivative,0,0,0,0,0,0,0,0
derivative,0,0,0,0,0,1,0,0
derivative,0,0,0,0,0,0,0,1
appeal,1,1,1,1,2,1,0,2
appeal,0,0,0,0,0,0,0,0
appeal,0,0,0,0,0,0,0,3
appeal,0,0,0,0,0,0,0,0
appeal,0,0,0,0,0,0,0,1
appeal,0,0,2,1,0,0,0,3
appeal,0,1,0,0,0,0,0,2
appeal,0,0,0,0,0,0,0,0
appeal,0,0,0,2,2,0,3,3
appeal,0,0,1,0,2,0,0,3
appeal,0,0,1,1,0,0,2,0
appeal,0,0,0,0,0,0,0,0
appeal,0,0,2,0,1,0,0,3
appeal,0,0,0,0,0,0,0,0
zone,0,0,0,0,0,0,0,0
zone,0,0,0,0,0,0,0,0
zone,0,0,0,0,0,0,0,0
thirst,0,2,2,1,2,1,3,2
thirst,0,0,1,0,0,0,1,1
thirst,0,0,0,0,0,0,0,0
thirst,1,2,1,1,0,1,2,3
hob,0,0,0,0,1,0,0,0
hob,0,0,0,0,1,0,0,0
hob,0,0,0,0,0,0,0,0
hob,1,0,0,0,2,0,0,0
incurable,0,3,3,3,0,2,0,2
incurable,0,3,3,3,1,2,1,1
incurable,0,3,3,0,0,0,0,0
incurable,0,2,3,0,0,0,0,0
incurable,0,3,3,2,0,2,0,0
sweetness,1,1,0,0,1,0,0,0
sweetness,1,0,0,0,0,0,0,0
sweetness,0,0,0,0,0,0,0,0
incompetence,0,0,0,0,0,0,0,0
incompetence,0,1,0,1,0,1,0,0
incompetence,0,0,0,1,0,0,0,0
incompetence,0,2,0,0,0,1,0,0
incompetence,0,0,0,1,0,1,0,0
incompetence,0,0,0,0,0,0,0,0
incompetence,0,1,1,2,0,1,0,0
incompetence,0,0,0,0,0,0,0,0
incompetence,0,1,0,1,0,1,0,0
whale,0,0,0,0,0,0,0,0
whale,0,0,0,0,0,0,0,0
whale,0,0,0,0,0,0,0,0
embroidery,1,0,0,0,0,0,0,0
embroidery,0,0,0,0,0,0,0,0
embroidery,0,0,0,0,0,0,0,0
embroidery,0,0,0,0,0,0,0,0
artillery,0,1,1,0,0,0,0,0
artillery,0,2,3,2,0,0,2,2
artillery,0,0,0,1,0,0,0,0
artillery,0,0,3,1,0,0,1,1
artillery,0,0,1,0,0,0,0,0
artillery,0,0,3,1,0,0,1,0
artillery,0,1,2,2,1,0,1,0
artillery,0,0,2,0,3,0,2,3
artillery,0,0,0,2,0,0,0,0
artillery,0,1,2,0,0,1,0,0
artillery,0,0,0,0,0,0,0,0
abandoned,0,0,0,0,0,0,0,0
abandoned,0,3,3,3,0,1,0,0
abandoned,0,2,3,2,0,1,1,1
abandoned,0,2,0,0,0,0,0,0
abandoned,0,0,0,0,0,0,0,0
